GLOBALEVENTID;SQLDATE;MonthYear;Year;FractionDate;Actor1Code;Actor1Name;Actor1CountryCode;Actor1KnownGroupCode;Actor1EthnicCode;Actor1Religion1Code;Actor1Religion2Code;Actor1Type1Code;Actor1Type2Code;Actor1Type3Code;Actor2Code;Actor2Name;Actor2CountryCode;Actor2KnownGroupCode;Actor2EthnicCode;Actor2Religion1Code;Actor2Religion2Code;Actor2Type1Code;Actor2Type2Code;Actor2Type3Code;IsRootEvent;EventCode;EventBaseCode;EventRootCode;QuadClass;GoldsteinScale;NumMentions;NumSources;NumArticles;AvgTone;Actor1Geo_Type;Actor1Geo_FullName;Actor1Geo_CountryCode;Actor1Geo_ADM1Code;;Actor1Geo_Lat;Actor1Geo_Long;Actor1Geo_FeatureID;Actor2Geo_Type;Actor2Geo_FullName;Actor2Geo_CountryCode;;Actor2Geo_ADM1Code;Actor2Geo_Lat;Actor2Geo_Long;Actor2Geo_FeatureID;ActionGeo_Type;ActionGeo_FullName;ActionGeo_CountryCode;ActionGeo_ADM1Code;;ActionGeo_Lat;ActionGeo_Long;ActionGeo_FeatureID;DATEADDED;SOURCEURL
817930982;20190121;201901;2019;2019.0575;GOV;EMBASSY;;;;;;GOV;;;LAB;WORKER;;;;;;LAB;;;0;161;161;16;4;-4;1;1;1;0;4;Abu Dhabi, Abu Z¸aby, United Arab Emirates;AE;AE01;28568;24.4667;54.3667;-782066;4;Mangalore, Karnataka, India;IN;IN19;17685;12.8639;74.8353;-2103790;4;Mangalore, Karnataka, India;IN;IN19;17685;12.8639;74.8353;-2103790;2.02E+13;https://www.khaleejtimes.com/nation/dubai/misuse-of-wps-by-companies-alarms-social-welfare-groups
817930983;20190121;201901;2019;2019.0575;GOV;EMBASSY;;;;;;GOV;;;LAB;WORKER;;;;;;LAB;;;0;161;161;16;4;-4;2;1;2;0;4;Abu Dhabi, Abu Z¸aby, United Arab Emirates;AE;AE01;28568;24.4667;54.3667;-782066;4;Abu Dhabi, Abu Z¸aby, United Arab Emirates;AE;AE01;28568;24.4667;54.3667;-782066;4;Abu Dhabi, Abu Z¸aby, United Arab Emirates;AE;AE01;28568;24.4667;54.3667;-782066;2.02E+13;https://www.khaleejtimes.com/nation/dubai/misuse-of-wps-by-companies-alarms-social-welfare-groups
817930984;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;LBY;LIBYA;LBY;;;;;;;;0;831;83;8;2;5;1;1;1;-8.26848249;4;Tripoli, Tarabulus, Libya;LY;LY61;19101;32.8925;13.18;-3178767;4;Tripoli, Tarabulus, Libya;LY;LY61;19101;32.8925;13.18;-3178767;4;Tripoli, Tarabulus, Libya;LY;LY61;19101;32.8925;13.18;-3178767;2.02E+13;https://ktvq.com/cnn-world/2019/01/21/2011-africa-and-middle-east-unrest-fast-facts/
817930985;20190121;201901;2019;2019.0575;GOV;GOVERNMENT;;;;;;GOV;;;LEG;SENATOR;;;;;;LEG;;;0;26;26;2;1;4;3;1;3;-1.015228426;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;2.02E+13;https://www.thedailystar.net/us/news/no-amnesty-dreamers-1691062
817930986;20190121;201901;2019;2019.0575;GOV;GOVERNMENT;;;;;;GOV;;;LEG;SENATOR;;;;;;LEG;;;0;80;80;8;2;5;5;1;5;-1.015228426;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;2.02E+13;https://www.thedailystar.net/us/news/no-amnesty-dreamers-1691062
817930987;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;LKA;MANNAR;LKA;;;;;;;;1;42;42;4;1;1.9;10;1;10;-3.381642512;4;Mullaitivu, Northern, Sri Lanka;CE;CE38;25842;9.268;80.815;-2229489;4;Mannar, Northern, Sri Lanka;CE;CE38;25841;8.98333;79.9;-2227727;4;Mannar, Northern, Sri Lanka;CE;CE38;25841;8.98333;79.9;-2227727;2.02E+13;https://www.newsfirst.lk/2019/01/21/a-new-hotline-to-lodge-complaints-on-drugs-and-organized-crime/
817930988;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;MED;NEWS OUTLET;;;;;;MED;;;1;16;16;1;1;-2;3;1;3;-5.300353357;1;Russia;RS;RS;;60;100;RS;1;Russia;RS;RS;;60;100;RS;1;Russia;RS;RS;;60;100;RS;2.02E+13;https://www.cnsnews.com/blog/craig-bannister/geraldo-buzzfeed-owes-donald-trump-apology-article-was-empty-gun-not-smoking
817930989;20190121;201901;2019;2019.0575;GOV;GOVERNMENT;;;;;;GOV;;;MEX;MEXICO;MEX;;;;;;;;0;26;26;2;1;4;2;1;2;-1.015228426;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;2.02E+13;https://www.thedailystar.net/us/news/no-amnesty-dreamers-1691062
817930990;20190121;201901;2019;2019.0575;GOV;KING;;;;;;GOV;;;MEX;DURANGO;MEX;;;;;;;;1;51;51;5;1;3.4;10;1;10;2.51396648;0;;;;;;;;0;;;;;;;;0;;;;;;;;2.02E+13;https://durangoherald.com/articles/259735-fort-lewis-college-honors-martin-luther-king-jr
817930991;20190121;201901;2019;2019.0575;GOV;GOVERNMENT;;;;;;GOV;;;MEXLEG;MEXICO;MEX;;;;;LEG;;;0;26;26;2;1;4;1;1;1;-1.015228426;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;2.02E+13;https://www.thedailystar.net/us/news/no-amnesty-dreamers-1691062
817930992;20190121;201901;2019;2019.0575;GOV;GOVERNMENT;;;;;;GOV;;;MEXLEG;MEXICO;MEX;;;;;LEG;;;0;80;80;8;2;5;1;1;1;-1.015228426;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;2.02E+13;https://www.thedailystar.net/us/news/no-amnesty-dreamers-1691062
817930993;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;MILMIL;ARMY;;;;;;MIL;MIL;;1;84;84;8;2;7;8;1;8;-3.381642512;4;Mullaitivu, Northern, Sri Lanka;CE;CE38;25842;9.268;80.815;-2229489;4;Mannar, Northern, Sri Lanka;CE;CE38;25841;8.98333;79.9;-2227727;4;Mannar, Northern, Sri Lanka;CE;CE38;25841;8.98333;79.9;-2227727;2.02E+13;https://www.newsfirst.lk/2019/01/21/a-new-hotline-to-lodge-complaints-on-drugs-and-organized-crime/
817930994;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;MILMIL;ARMY;;;;;;MIL;MIL;;1;84;84;8;2;7;2;1;2;-3.381642512;4;Mullaitivu, Northern, Sri Lanka;CE;CE38;25842;9.268;80.815;-2229489;4;Mullaitivu, Northern, Sri Lanka;CE;CE38;25842;9.268;80.815;-2229489;4;Mannar, Northern, Sri Lanka;CE;CE38;25841;8.98333;79.9;-2227727;2.02E+13;https://www.newsfirst.lk/2019/01/21/a-new-hotline-to-lodge-complaints-on-drugs-and-organized-crime/
817930995;20190121;201901;2019;2019.0575;GOV;CABINET;;;;;;GOV;;;NER;NIGER;NER;;;;;;;;1;831;83;8;2;5;2;1;2;-9.333333333;1;Burkina Faso;UV;UV;;13;-2;UV;1;Mali;ML;ML;;17;-4;ML;1;Mali;ML;ML;;17;-4;ML;2.02E+13;http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=b768acf4-d0d0-4dab-8a55-8ad73517805a&title=Burkina%20Faso%20appoints%20new%20Prime%20Minister
817930996;20190121;201901;2019;2019.0575;GOV;CABINET;;;;;;GOV;;;NER;NIGER;NER;;;;;;;;1;831;83;8;2;5;4;1;4;-9.333333333;1;Burkina Faso;UV;UV;;13;-2;UV;1;Niger;NG;NG;;16;8;NG;1;Mali;ML;ML;;17;-4;ML;2.02E+13;http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=b768acf4-d0d0-4dab-8a55-8ad73517805a&title=Burkina%20Faso%20appoints%20new%20Prime%20Minister
817930997;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;NGA;NIGERIAN;NGA;;;;;;;;1;111;111;11;3;-2;8;1;8;-0.589390963;4;Jigawa, Kano, Nigeria;NI;NI29;22847;11.951;7.93842;-2013704;4;Jigawa, Kano, Nigeria;NI;NI29;22847;11.951;7.93842;-2013704;4;Jigawa, Kano, Nigeria;NI;NI29;22847;11.951;7.93842;-2013704;2.02E+13;http://www.nigerianeye.com/2019/01/my-christian-brothers-stood-by-me-when.html
817930998;20190121;201901;2019;2019.0575;GOV;GOVERNMENT;;;;;;GOV;;;NZL;NEW ZEALAND;NZL;;;;;;;;0;13;13;1;1;0.4;6;1;6;-0.12345679;5;Waikato, Waikato, New Zealand;NZ;NZG1;22389;-38;175.5;11483309;5;Waikato, Waikato, New Zealand;NZ;NZG1;22389;-38;175.5;11483309;5;Waikato, Waikato, New Zealand;NZ;NZG1;22389;-38;175.5;11483309;2.02E+13;https://www.radionz.co.nz/news/political/380613/government-disappointed-by-housing-affordability-figures
817930999;20190121;201901;2019;2019.0575;GOV;MINIST;;;;;;GOV;;;OPP;THE OPPOSITION;;;;;;OPP;;;1;51;51;5;1;3.4;8;1;8;-2.164502165;1;Malta;MT;MT;;35.916667;14.433333;MT;1;Malta;MT;MT;;35.916667;14.433333;MT;1;Malta;MT;MT;;35.916667;14.433333;MT;2.02E+13;https://www.timesofmalta.com/articles/view/20190121/local/government-paving-a-path-for-abortion-opposition-mp-claims.699877
817931000;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;PHL;PHILIPPINE;PHL;;;;;;;;1;20;20;2;1;3;4;1;4;3.663003663;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;2.02E+13;https://newsinfo.inquirer.net/1075761/palace-not-certain-if-duterte-will-endorse-candidates
817931001;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;PHL;PHILIPPINE;PHL;;;;;;;;1;30;30;3;1;4;4;1;4;3.663003663;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;2.02E+13;https://newsinfo.inquirer.net/1075761/palace-not-certain-if-duterte-will-endorse-candidates
817931002;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;PHL;PHILIPPINE;PHL;;;;;;;;0;51;51;5;1;3.4;4;1;4;3.663003663;4;Davao City, Davao City, Philippines;RP;RPC3;24267;7.07306;125.613;-2424066;4;Davao City, Davao City, Philippines;RP;RPC3;24267;7.07306;125.613;-2424066;4;Davao City, Davao City, Philippines;RP;RPC3;24267;7.07306;125.613;-2424066;2.02E+13;https://newsinfo.inquirer.net/1075761/palace-not-certain-if-duterte-will-endorse-candidates
817931003;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;PHL;PHILIPPINE;PHL;;;;;;;;1;84;84;8;2;7;1;1;1;3.663003663;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;4;Malaca, Pangasinan, Philippines;RP;RP51;24225;15.8334;120.378;-2436250;2.02E+13;https://newsinfo.inquirer.net/1075761/palace-not-certain-if-duterte-will-endorse-candidates
817931004;20190121;201901;2019;2019.0575;GOV;AUTHORITIES;;;;;;GOV;;;POL;POLE;POL;;;;;;;;0;190;190;19;4;-10;10;1;10;-10.02710027;3;Houston, Texas, United States;US;USTX;TX201;29.7633;-95.3633;1380948;3;Houston, Texas, United States;US;USTX;TX201;29.7633;-95.3633;1380948;3;Houston, Texas, United States;US;USTX;TX201;29.7633;-95.3633;1380948;2.02E+13;https://www.newsweek.com/texas-homeowner-fatally-shoots-3-injures-2-more-during-early-morning-home-1299424
817931005;20190121;201901;2019;2019.0575;GOV;SECRETARY OF STATE;;;;;;GOV;;;PRK;NORTH KOREAN;PRK;;;;;;;;1;36;36;3;1;4;8;1;8;-1.895734597;4;Hanoi, Ha N?i, Vietnam, Republic Of;VM;VM44;74067;21.0333;105.85;-3714993;4;Hanoi, Ha N?i, Vietnam, Republic Of;VM;VM44;74067;21.0333;105.85;-3714993;4;Hanoi, Ha N?i, Vietnam, Republic Of;VM;VM44;74067;21.0333;105.85;-3714993;2.02E+13;https://myrepublica.nagariknetwork.com/news/infographics-north-korea-s-diplomatic-encounters/
817931006;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;REB;GUERILLA;;;;;;REB;;;1;125;125;12;3;-5;5;1;5;-2.01511335;1;Cuba;CU;CU;;22;-79.5;CU;1;Cuba;CU;CU;;22;-79.5;CU;1;Cuba;CU;CU;;22;-79.5;CU;2.02E+13;https://colombiareports.com/un-urges-states-to-support-colombia-in-bringing-justice-for-bogota-terrorism-victims/
817931007;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;RUS;RUSSIA;RUS;;;;;;;;1;16;16;1;1;-2;2;1;2;-5.300353357;1;Russia;RS;RS;;60;100;RS;1;Russia;RS;RS;;60;100;RS;1;Russia;RS;RS;;60;100;RS;2.02E+13;https://www.cnsnews.com/blog/craig-bannister/geraldo-buzzfeed-owes-donald-trump-apology-article-was-empty-gun-not-smoking
817931008;20190121;201901;2019;2019.0575;GOV;MINIST;;;;;;GOV;;;SPY;INTELLIGENCE;;;;;;SPY;;;1;60;60;6;2;6;10;1;10;-1.517450683;1;Finland;FI;FI;;64;26;FI;1;Finland;FI;FI;;64;26;FI;1;Finland;FI;FI;;64;26;FI;2.02E+13;https://www.khaleejtimes.com/editorials-columns/get-smart-dont-be-dumb-about-tech
817931009;20190121;201901;2019;2019.0575;GOV;PRIME MINISTER;;;;;;GOV;;;SYR;SYRIA;SYR;;;;;;;;0;60;60;6;2;6;3;1;3;-8.26848249;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;2.02E+13;https://ktvq.com/cnn-world/2019/01/21/2011-africa-and-middle-east-unrest-fast-facts/
817931010;20190121;201901;2019;2019.0575;GOV;GOVERNMENT;;;;;;GOV;;;UAF;ARMED GANG;;;;;;UAF;;;0;112;112;11;3;-2;10;1;10;-8.26848249;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;2.02E+13;https://ktvq.com/cnn-world/2019/01/21/2011-africa-and-middle-east-unrest-fast-facts/
817931011;20190121;201901;2019;2019.0575;GOV;KING;;;;;;GOV;;;USA;MISSISSIPPI;USA;;;;;;;;1;10;10;1;1;0;3;1;3;1.290322581;2;Mississippi, United States;US;USMS;;32.7673;-89.6812;MS;2;Mississippi, United States;US;USMS;;32.7673;-89.6812;MS;2;Mississippi, United States;US;USMS;;32.7673;-89.6812;MS;2.02E+13;http://www.djournal.com/mississippi-today/let-s-give-dr-king-his-due-democratic-lawmaker-pushes/article_89666e7c-87cd-5731-881a-4911f766d2e8.html
817931012;20190121;201901;2019;2019.0575;GOV;GOVERNOR;;;;;;GOV;;;USA;UNITED STATES;USA;;;;;;;;1;10;10;1;1;0;2;1;2;1.136363636;2;Rhode Island, United States;US;USRI;;41.6772;-71.5101;RI;2;Rhode Island, United States;US;USRI;;41.6772;-71.5101;RI;2;Rhode Island, United States;US;USRI;;41.6772;-71.5101;RI;2.02E+13;https://www.golocalprov.com/news/raimondo-announces-no-student-hungry-initiative-during-mlk-jr.-address
817931013;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;AMERICAN;USA;;;;;;;;1;51;51;5;1;3.4;4;1;4;-3.452527744;1;Honduras;HO;HO;;15;-86.5;HO;3;White House, District of Columbia, United States;US;USDC;;38.8951;-77.0364;531871;3;White House, District of Columbia, United States;US;USDC;;38.8951;-77.0364;531871;2.02E+13;https://www.cnsnews.com/news/article/cnsnewscom-staff/rep-ilhan-omar-we-took-oath-put-people-country-first
817931014;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;AMERICAN;USA;;;;;;;;1;51;51;5;1;3.4;1;1;1;-3.452527744;1;Honduras;HO;HO;;15;-86.5;HO;1;Honduras;HO;HO;;15;-86.5;HO;1;Honduras;HO;HO;;15;-86.5;HO;2.02E+13;https://www.cnsnews.com/news/article/cnsnewscom-staff/rep-ilhan-omar-we-took-oath-put-people-country-first
817931015;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;UNITED STATES;USA;;;;;;;;0;51;51;5;1;3.4;2;1;2;-2.495201536;2;New Jersey, United States;US;USNJ;;40.314;-74.5089;NJ;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2.02E+13;https://www.sfgate.com/nation/article/Biden-expresses-regret-over-crime-laws-in-the-13550138.php
817931016;20190121;201901;2019;2019.0575;GOV;SECRETARY OF STATE;;;;;;GOV;;;USA;WASHINGTON;USA;;;;;;;;1;90;90;9;2;-2;6;1;6;-1.895734597;4;Pyongyang, P'yongyang-si, North Korea;KN;KN12;39681;39.0194;125.755;-183459;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;4;Pyongyang, P'yongyang-si, North Korea;KN;KN12;39681;39.0194;125.755;-183459;2.02E+13;https://myrepublica.nagariknetwork.com/news/infographics-north-korea-s-diplomatic-encounters/
817931017;20190121;201901;2019;2019.0575;GOV;SECRETARY OF STATE;;;;;;GOV;;;USA;UNITED STATES;USA;;;;;;;;1;90;90;9;2;-2;2;1;2;-1.895734597;4;Pyongyang, P'yongyang-si, North Korea;KN;KN12;39681;39.0194;125.755;-183459;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2.02E+13;https://myrepublica.nagariknetwork.com/news/infographics-north-korea-s-diplomatic-encounters/
817931018;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;MICHIGAN;USA;;;;;;;;0;130;130;13;3;-4.4;4;1;4;-2.322738386;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;2.02E+13;https://www.wonkette.com/post-reporter-goes-on-cletus-safari-finds-trumpers-pissed-about-shutdown-wait-wut
817931019;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;MICHIGAN;USA;;;;;;;;0;130;130;13;3;-4.4;2;1;2;-2.322738386;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;1;Mexico;MX;MX;;23;-102;MX;2.02E+13;https://www.wonkette.com/post-reporter-goes-on-cletus-safari-finds-trumpers-pissed-about-shutdown-wait-wut
817931020;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;UNITED STATES;USA;;;;;;;;0;130;130;13;3;-4.4;2;1;2;-2.322738386;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;1;Canada;CA;CA;;60;-96;CA;2.02E+13;https://www.wonkette.com/post-reporter-goes-on-cletus-safari-finds-trumpers-pissed-about-shutdown-wait-wut
817931021;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;UNITED STATES;USA;;;;;;;;0;130;130;13;3;-4.4;2;1;2;-2.322738386;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;2;Pennsylvania, United States;US;USPA;;40.5773;-77.264;PA;2.02E+13;https://www.wonkette.com/post-reporter-goes-on-cletus-safari-finds-trumpers-pissed-about-shutdown-wait-wut
817931022;20190121;201901;2019;2019.0575;GOV;AUTHORITIES;;;;;;GOV;;;USA;UNITED STATES;USA;;;;;;;;1;173;173;17;4;-5;2;1;2;-8.125;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2.02E+13;http://www.ktvn.com/story/39826167/placer-county-authorities-arrest-reno-man
817931023;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USA;PITTSBURGH;USA;;;;;;;;0;202;202;20;4;-10;5;1;5;-4.091266719;1;Israel;IS;IS;;31.5;34.75;IS;1;Israel;IS;IS;;31.5;34.75;IS;1;Israel;IS;IS;;31.5;34.75;IS;2.02E+13;https://www.nationalreview.com/2019/01/democrats-ignore-hate-speech-from-their-own-ilhan-omar-rashida-tlaib/
817931024;20190121;201901;2019;2019.0575;GOV;FIREFIGHTER;;;;;;GOV;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;40;40;4;1;1;8;1;8;-3.821656051;3;Martinsville, Virginia, United States;US;USVA;VA690;36.6915;-79.8725;1498514;3;Martinsville, Virginia, United States;US;USVA;VA690;36.6915;-79.8725;1498514;3;Martinsville, Virginia, United States;US;USVA;VA690;36.6915;-79.8725;1498514;2.02E+13;https://www.wfmynews2.com/article/news/local/frozen-temps-create-challenges-for-virginia-firefighters-responding-to-house-fire/83-bc55227e-b3de-4293-9b0f-342267b142cb
817931025;20190121;201901;2019;2019.0575;GOV;PRESIDENT;;;;;;GOV;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;42;42;4;1;1.9;2;1;2;-0.652173913;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2.02E+13;https://www.sltrib.com/news/nation-world/2019/01/21/politicians-including/
817931026;20190121;201901;2019;2019.0575;GOV;ADMINISTRATION;;;;;;GOV;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;0;192;192;19;4;-9.5;2;1;2;-5.633802817;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2.02E+13;https://www.nytimes.com/2019/01/21/us/politics/trump-administration-russia-president.html
817931027;20190121;201901;2019;2019.0575;GOVEDU;DEPARTMENT OF EDUCATION;;;;;;GOV;EDU;;;;;;;;;;;;1;71;71;7;2;7.4;10;1;10;3.021978022;2;Kansas, United States;US;USKS;;38.5111;-96.8005;KS;0;;;;;;;;2;Kansas, United States;US;USKS;;38.5111;-96.8005;KS;2.02E+13;http://www.kmuw.org/post/kansas-education-department-receives-45m-grant-improve-early-childhood-programs
817931028;20190121;201901;2019;2019.0575;GOVGOV;FIRE CHIEF;;;;;;GOV;GOV;;GOV;FIREFIGHTER;;;;;;GOV;;;1;40;40;4;1;1;2;1;2;-3.821656051;3;Martinsville, Virginia, United States;US;USVA;VA690;36.6915;-79.8725;1498514;3;Martinsville, Virginia, United States;US;USVA;VA690;36.6915;-79.8725;1498514;3;Martinsville, Virginia, United States;US;USVA;VA690;36.6915;-79.8725;1498514;2.02E+13;https://www.wfmynews2.com/article/news/local/frozen-temps-create-challenges-for-virginia-firefighters-responding-to-house-fire/83-bc55227e-b3de-4293-9b0f-342267b142cb
817931029;20190121;201901;2019;2019.0575;GOVHLH;HEALTH MINIST;;;;;;GOV;HLH;;GOV;GOVERNMENT;;;;;;GOV;;;1;10;10;1;1;0;6;1;6;-12.12121212;4;Tlahuelilpan, Hidalgo, Mexico;MX;MX13;20887;20.1333;-99.2333;-1706027;4;Tlahuelilpan, Hidalgo, Mexico;MX;MX13;20887;20.1333;-99.2333;-1706027;4;Tlahuelilpan, Hidalgo, Mexico;MX;MX13;20887;20.1333;-99.2333;-1706027;2.02E+13;https://in.news.yahoo.com/mexico-pipeline-explosion-toll-rises-89-212204402.html
817931030;20190121;201901;2019;2019.0575;GOVHRI;HUMAN RIGHTS COMMISSION;;;;;;GOV;HRI;;GOV;MINISTRY;;;;;;GOV;;;0;20;20;2;1;3;5;1;5;-12.12121212;4;Tlahuelilpan, Hidalgo, Mexico;MX;MX13;20887;20.1333;-99.2333;-1706027;4;Tlahuelilpan, Hidalgo, Mexico;MX;MX13;20887;20.1333;-99.2333;-1706027;4;Tlahuelilpan, Hidalgo, Mexico;MX;MX13;20887;20.1333;-99.2333;-1706027;2.02E+13;https://in.news.yahoo.com/mexico-pipeline-explosion-toll-rises-89-212204402.html
817931031;20190121;201901;2019;2019.0575;GOVMED;STATE MEDIA;;;;;;GOV;MED;;SYR;SYRIA;SYR;;;;;;;;0;130;130;13;3;-4.4;2;1;2;-5.39523212;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;2.02E+13;https://www.i24news.tv/en/news/israel/diplomacy-defense/193668-190121-analysis-the-battle-to-push-iran-out-of-syria-escalates
817931032;20190121;201901;2019;2019.0575;GOVMED;STATE MEDIA;;;;;;GOV;MED;;SYR;DAMASCUS;SYR;;;;;;;;0;130;130;13;3;-4.4;2;1;2;-5.39523212;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;2.02E+13;https://www.i24news.tv/en/news/israel/diplomacy-defense/193668-190121-analysis-the-battle-to-push-iran-out-of-syria-escalates
817931033;20190121;201901;2019;2019.0575;GOVMED;STATE MEDIA;;;;;;GOV;MED;;SYR;DAMASCUS;SYR;;;;;;;;0;130;130;13;3;-4.4;6;1;6;-5.39523212;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;4;Damascus, Dimashq, Syria;SY;SY13;26324;33.5;36.3;-2541260;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;2.02E+13;https://www.i24news.tv/en/news/israel/diplomacy-defense/193668-190121-analysis-the-battle-to-push-iran-out-of-syria-escalates
817931034;20190121;201901;2019;2019.0575;GOVMIL;DEFENSE MINIST;;;;;;GOV;MIL;;JPN;JAPAN;JPN;;;;;;;;0;84;84;8;2;7;2;1;2;-3.834355828;1;Japan;JA;JA;;36;138;JA;1;Japan;JA;JA;;36;138;JA;1;Japan;JA;JA;;36;138;JA;2.02E+13;https://japantoday.com/category/politics/Japan-says-S-Korean-claim-over-radar-lock-on-baseless-breaks-off-defense-talks
